episode_reward,episode_length,timestep
6.5,13,56
6.5,13,60
6.5,13,64
6.5,13,68
6.5,13,72
6.5,13,76
6.5,13,80
6.5,13,84
6.5,13,88
6.5,13,92
6.5,13,96
11.5,23,96
6.5,13,100
11.5,23,100
6.5,13,104
11.5,23,104
12.5,25,104
6.5,13,108
11.5,23,108
12.5,25,108
6.5,13,112
11.5,23,112
12.5,25,112
6.5,13,116
11.5,23,116
12.5,25,116
6.5,13,120
11.5,23,120
12.5,25,120
6.5,13,124
11.5,23,124
12.5,25,124
6.5,13,128
11.5,23,128
12.5,25,128
6.5,13,132
11.5,23,132
12.5,25,132
6.5,13,136
11.5,23,136
12.5,25,136
6.5,13,140
11.5,23,140
12.5,25,140
6.5,13,144
11.5,23,144
12.5,25,144
6.5,13,148
11.5,23,148
12.5,25,148
6.5,13,152
11.5,23,152
12.5,25,152
6.5,13,156
11.5,23,156
12.5,25,156
6.5,13,160
11.5,23,160
12.5,25,160
6.5,13,164
11.5,23,164
12.5,25,164
6.5,13,168
11.5,23,168
12.5,25,168
20.5,41,168
6.5,13,172
11.5,23,172
12.5,25,172
20.5,41,172
6.5,13,176
11.5,23,176
12.5,25,176
20.5,41,176
9.0,18,176
6.5,13,180
11.5,23,180
12.5,25,180
20.5,41,180
9.0,18,180
6.5,13,184
11.5,23,184
12.5,25,184
20.5,41,184
9.0,18,184
6.5,13,188
11.5,23,188
12.5,25,188
20.5,41,188
9.0,18,188
6.5,13,192
11.5,23,192
12.5,25,192
20.5,41,192
9.0,18,192
6.5,13,196
11.5,23,196
12.5,25,196
20.5,41,196
9.0,18,196
6.5,13,200
11.5,23,200
12.5,25,200
20.5,41,200
9.0,18,200
6.5,13,204
11.5,23,204
12.5,25,204
20.5,41,204
9.0,18,204
6.5,13,208
11.5,23,208
12.5,25,208
20.5,41,208
9.0,18,208
19.0,38,208
6.5,13,212
11.5,23,212
12.5,25,212
20.5,41,212
9.0,18,212
19.0,38,212
14.5,29,212
6.5,13,216
11.5,23,216
12.5,25,216
20.5,41,216
9.0,18,216
19.0,38,216
14.5,29,216
6.5,13,220
11.5,23,220
12.5,25,220
20.5,41,220
9.0,18,220
19.0,38,220
14.5,29,220
6.5,13,224
11.5,23,224
12.5,25,224
20.5,41,224
9.0,18,224
19.0,38,224
14.5,29,224
6.5,13,228
11.5,23,228
12.5,25,228
20.5,41,228
9.0,18,228
19.0,38,228
14.5,29,228
6.5,13,232
11.5,23,232
12.5,25,232
20.5,41,232
9.0,18,232
19.0,38,232
14.5,29,232
7.0,14,232
6.5,13,236
11.5,23,236
12.5,25,236
20.5,41,236
9.0,18,236
19.0,38,236
14.5,29,236
7.0,14,236
6.5,13,240
11.5,23,240
12.5,25,240
20.5,41,240
9.0,18,240
19.0,38,240
14.5,29,240
7.0,14,240
6.5,13,244
11.5,23,244
12.5,25,244
20.5,41,244
9.0,18,244
19.0,38,244
14.5,29,244
7.0,14,244
6.5,13,248
11.5,23,248
12.5,25,248
20.5,41,248
9.0,18,248
19.0,38,248
14.5,29,248
7.0,14,248
6.5,13,252
11.5,23,252
12.5,25,252
20.5,41,252
9.0,18,252
19.0,38,252
14.5,29,252
7.0,14,252
6.5,13,256
11.5,23,256
12.5,25,256
20.5,41,256
9.0,18,256
19.0,38,256
14.5,29,256
7.0,14,256
6.0,12,256
6.5,13,260
11.5,23,260
12.5,25,260
20.5,41,260
9.0,18,260
19.0,38,260
14.5,29,260
7.0,14,260
6.0,12,260
6.0,12,260
11.5,23,260
6.5,13,264
11.5,23,264
12.5,25,264
20.5,41,264
9.0,18,264
19.0,38,264
14.5,29,264
7.0,14,264
6.0,12,264
6.0,12,264
11.5,23,264
6.5,13,268
11.5,23,268
12.5,25,268
20.5,41,268
9.0,18,268
19.0,38,268
14.5,29,268
7.0,14,268
6.0,12,268
6.0,12,268
11.5,23,268
6.5,13,272
11.5,23,272
12.5,25,272
20.5,41,272
9.0,18,272
19.0,38,272
14.5,29,272
7.0,14,272
6.0,12,272
6.0,12,272
11.5,23,272
6.5,13,276
11.5,23,276
12.5,25,276
20.5,41,276
9.0,18,276
19.0,38,276
14.5,29,276
7.0,14,276
6.0,12,276
6.0,12,276
11.5,23,276
6.5,13,280
11.5,23,280
12.5,25,280
20.5,41,280
9.0,18,280
19.0,38,280
14.5,29,280
7.0,14,280
6.0,12,280
6.0,12,280
11.5,23,280
6.0,12,280
6.5,13,284
11.5,23,284
12.5,25,284
20.5,41,284
9.0,18,284
19.0,38,284
14.5,29,284
7.0,14,284
6.0,12,284
6.0,12,284
11.5,23,284
6.0,12,284
6.5,13,288
11.5,23,288
12.5,25,288
20.5,41,288
9.0,18,288
19.0,38,288
14.5,29,288
7.0,14,288
6.0,12,288
6.0,12,288
11.5,23,288
6.0,12,288
6.5,13,292
11.5,23,292
12.5,25,292
20.5,41,292
9.0,18,292
19.0,38,292
14.5,29,292
7.0,14,292
6.0,12,292
6.0,12,292
11.5,23,292
6.0,12,292
6.5,13,296
11.5,23,296
12.5,25,296
20.5,41,296
9.0,18,296
19.0,38,296
14.5,29,296
7.0,14,296
6.0,12,296
6.0,12,296
11.5,23,296
6.0,12,296
6.5,13,300
11.5,23,300
12.5,25,300
20.5,41,300
9.0,18,300
19.0,38,300
14.5,29,300
7.0,14,300
6.0,12,300
6.0,12,300
11.5,23,300
6.0,12,300
5.0,10,300
6.5,13,304
11.5,23,304
12.5,25,304
20.5,41,304
9.0,18,304
19.0,38,304
14.5,29,304
7.0,14,304
6.0,12,304
6.0,12,304
11.5,23,304
6.0,12,304
5.0,10,304
6.5,13,308
11.5,23,308
12.5,25,308
20.5,41,308
9.0,18,308
19.0,38,308
14.5,29,308
7.0,14,308
6.0,12,308
6.0,12,308
11.5,23,308
6.0,12,308
5.0,10,308
6.5,13,312
11.5,23,312
12.5,25,312
20.5,41,312
9.0,18,312
19.0,38,312
14.5,29,312
7.0,14,312
6.0,12,312
6.0,12,312
11.5,23,312
6.0,12,312
5.0,10,312
6.5,13,316
11.5,23,316
12.5,25,316
20.5,41,316
9.0,18,316
19.0,38,316
14.5,29,316
7.0,14,316
6.0,12,316
6.0,12,316
11.5,23,316
6.0,12,316
5.0,10,316
6.5,13,320
11.5,23,320
12.5,25,320
20.5,41,320
9.0,18,320
19.0,38,320
14.5,29,320
7.0,14,320
6.0,12,320
6.0,12,320
11.5,23,320
6.0,12,320
5.0,10,320
6.5,13,324
11.5,23,324
12.5,25,324
20.5,41,324
9.0,18,324
19.0,38,324
14.5,29,324
7.0,14,324
6.0,12,324
6.0,12,324
11.5,23,324
6.0,12,324
5.0,10,324
6.5,13,328
11.5,23,328
12.5,25,328
20.5,41,328
9.0,18,328
19.0,38,328
14.5,29,328
7.0,14,328
6.0,12,328
6.0,12,328
11.5,23,328
6.0,12,328
5.0,10,328
6.5,13,332
11.5,23,332
12.5,25,332
20.5,41,332
9.0,18,332
19.0,38,332
14.5,29,332
7.0,14,332
6.0,12,332
6.0,12,332
11.5,23,332
6.0,12,332
5.0,10,332
6.5,13,336
11.5,23,336
12.5,25,336
20.5,41,336
9.0,18,336
19.0,38,336
14.5,29,336
7.0,14,336
6.0,12,336
6.0,12,336
11.5,23,336
6.0,12,336
5.0,10,336
6.5,13,340
11.5,23,340
12.5,25,340
20.5,41,340
9.0,18,340
19.0,38,340
14.5,29,340
7.0,14,340
6.0,12,340
6.0,12,340
11.5,23,340
6.0,12,340
5.0,10,340
6.5,13,344
11.5,23,344
12.5,25,344
20.5,41,344
9.0,18,344
19.0,38,344
14.5,29,344
7.0,14,344
6.0,12,344
6.0,12,344
11.5,23,344
6.0,12,344
5.0,10,344
6.5,13,348
11.5,23,348
12.5,25,348
20.5,41,348
9.0,18,348
19.0,38,348
14.5,29,348
7.0,14,348
6.0,12,348
6.0,12,348
11.5,23,348
6.0,12,348
5.0,10,348
6.5,13,352
11.5,23,352
12.5,25,352
20.5,41,352
9.0,18,352
19.0,38,352
14.5,29,352
7.0,14,352
6.0,12,352
6.0,12,352
11.5,23,352
6.0,12,352
5.0,10,352
6.5,13,356
11.5,23,356
12.5,25,356
20.5,41,356
9.0,18,356
19.0,38,356
14.5,29,356
7.0,14,356
6.0,12,356
6.0,12,356
11.5,23,356
6.0,12,356
5.0,10,356
6.5,13,360
11.5,23,360
12.5,25,360
20.5,41,360
9.0,18,360
19.0,38,360
14.5,29,360
7.0,14,360
6.0,12,360
6.0,12,360
11.5,23,360
6.0,12,360
5.0,10,360
13.0,26,360
6.5,13,364
11.5,23,364
12.5,25,364
20.5,41,364
9.0,18,364
19.0,38,364
14.5,29,364
7.0,14,364
6.0,12,364
6.0,12,364
11.5,23,364
6.0,12,364
5.0,10,364
13.0,26,364
10.5,21,364
6.5,13,368
11.5,23,368
12.5,25,368
20.5,41,368
9.0,18,368
19.0,38,368
14.5,29,368
7.0,14,368
6.0,12,368
6.0,12,368
11.5,23,368
6.0,12,368
5.0,10,368
13.0,26,368
10.5,21,368
6.5,13,372
11.5,23,372
12.5,25,372
20.5,41,372
9.0,18,372
19.0,38,372
14.5,29,372
7.0,14,372
6.0,12,372
6.0,12,372
11.5,23,372
6.0,12,372
5.0,10,372
13.0,26,372
10.5,21,372
6.5,13,376
11.5,23,376
12.5,25,376
20.5,41,376
9.0,18,376
19.0,38,376
14.5,29,376
7.0,14,376
6.0,12,376
6.0,12,376
11.5,23,376
6.0,12,376
5.0,10,376
13.0,26,376
10.5,21,376
9.5,19,376
6.5,13,380
11.5,23,380
12.5,25,380
20.5,41,380
9.0,18,380
19.0,38,380
14.5,29,380
7.0,14,380
6.0,12,380
6.0,12,380
11.5,23,380
6.0,12,380
5.0,10,380
13.0,26,380
10.5,21,380
9.5,19,380
6.5,13,384
11.5,23,384
12.5,25,384
20.5,41,384
9.0,18,384
19.0,38,384
14.5,29,384
7.0,14,384
6.0,12,384
6.0,12,384
11.5,23,384
6.0,12,384
5.0,10,384
13.0,26,384
10.5,21,384
9.5,19,384
6.5,13,388
11.5,23,388
12.5,25,388
20.5,41,388
9.0,18,388
19.0,38,388
14.5,29,388
7.0,14,388
6.0,12,388
6.0,12,388
11.5,23,388
6.0,12,388
5.0,10,388
13.0,26,388
10.5,21,388
9.5,19,388
6.5,13,392
11.5,23,392
12.5,25,392
20.5,41,392
9.0,18,392
19.0,38,392
14.5,29,392
7.0,14,392
6.0,12,392
6.0,12,392
11.5,23,392
6.0,12,392
5.0,10,392
13.0,26,392
10.5,21,392
9.5,19,392
16.5,33,392
6.5,13,396
11.5,23,396
12.5,25,396
20.5,41,396
9.0,18,396
19.0,38,396
14.5,29,396
7.0,14,396
6.0,12,396
6.0,12,396
11.5,23,396
6.0,12,396
5.0,10,396
13.0,26,396
10.5,21,396
9.5,19,396
16.5,33,396
6.5,13,400
11.5,23,400
12.5,25,400
20.5,41,400
9.0,18,400
19.0,38,400
14.5,29,400
7.0,14,400
6.0,12,400
6.0,12,400
11.5,23,400
6.0,12,400
5.0,10,400
13.0,26,400
10.5,21,400
9.5,19,400
16.5,33,400
6.5,13,404
11.5,23,404
12.5,25,404
20.5,41,404
9.0,18,404
19.0,38,404
14.5,29,404
7.0,14,404
6.0,12,404
6.0,12,404
11.5,23,404
6.0,12,404
5.0,10,404
13.0,26,404
10.5,21,404
9.5,19,404
16.5,33,404
6.5,13,408
11.5,23,408
12.5,25,408
20.5,41,408
9.0,18,408
19.0,38,408
14.5,29,408
7.0,14,408
6.0,12,408
6.0,12,408
11.5,23,408
6.0,12,408
5.0,10,408
13.0,26,408
10.5,21,408
9.5,19,408
16.5,33,408
6.5,13,412
11.5,23,412
12.5,25,412
20.5,41,412
9.0,18,412
19.0,38,412
14.5,29,412
7.0,14,412
6.0,12,412
6.0,12,412
11.5,23,412
6.0,12,412
5.0,10,412
13.0,26,412
10.5,21,412
9.5,19,412
16.5,33,412
6.5,13,416
11.5,23,416
12.5,25,416
20.5,41,416
9.0,18,416
19.0,38,416
14.5,29,416
7.0,14,416
6.0,12,416
6.0,12,416
11.5,23,416
6.0,12,416
5.0,10,416
13.0,26,416
10.5,21,416
9.5,19,416
16.5,33,416
6.5,13,420
11.5,23,420
12.5,25,420
20.5,41,420
9.0,18,420
19.0,38,420
14.5,29,420
7.0,14,420
6.0,12,420
6.0,12,420
11.5,23,420
6.0,12,420
5.0,10,420
13.0,26,420
10.5,21,420
9.5,19,420
16.5,33,420
6.5,13,424
11.5,23,424
12.5,25,424
20.5,41,424
9.0,18,424
19.0,38,424
14.5,29,424
7.0,14,424
6.0,12,424
6.0,12,424
11.5,23,424
6.0,12,424
5.0,10,424
13.0,26,424
10.5,21,424
9.5,19,424
16.5,33,424
6.5,13,428
11.5,23,428
12.5,25,428
20.5,41,428
9.0,18,428
19.0,38,428
14.5,29,428
7.0,14,428
6.0,12,428
6.0,12,428
11.5,23,428
6.0,12,428
5.0,10,428
13.0,26,428
10.5,21,428
9.5,19,428
16.5,33,428
6.5,13,432
11.5,23,432
12.5,25,432
20.5,41,432
9.0,18,432
19.0,38,432
14.5,29,432
7.0,14,432
6.0,12,432
6.0,12,432
11.5,23,432
6.0,12,432
5.0,10,432
13.0,26,432
10.5,21,432
9.5,19,432
16.5,33,432
6.5,13,436
11.5,23,436
12.5,25,436
20.5,41,436
9.0,18,436
19.0,38,436
14.5,29,436
7.0,14,436
6.0,12,436
6.0,12,436
11.5,23,436
6.0,12,436
5.0,10,436
13.0,26,436
10.5,21,436
9.5,19,436
16.5,33,436
6.5,13,440
11.5,23,440
12.5,25,440
20.5,41,440
9.0,18,440
19.0,38,440
14.5,29,440
7.0,14,440
6.0,12,440
6.0,12,440
11.5,23,440
6.0,12,440
5.0,10,440
13.0,26,440
10.5,21,440
9.5,19,440
16.5,33,440
6.5,13,444
11.5,23,444
12.5,25,444
20.5,41,444
9.0,18,444
19.0,38,444
14.5,29,444
7.0,14,444
6.0,12,444
6.0,12,444
11.5,23,444
6.0,12,444
5.0,10,444
13.0,26,444
10.5,21,444
9.5,19,444
16.5,33,444
6.5,13,448
11.5,23,448
12.5,25,448
20.5,41,448
9.0,18,448
19.0,38,448
14.5,29,448
7.0,14,448
6.0,12,448
6.0,12,448
11.5,23,448
6.0,12,448
5.0,10,448
13.0,26,448
10.5,21,448
9.5,19,448
16.5,33,448
6.5,13,452
11.5,23,452
12.5,25,452
20.5,41,452
9.0,18,452
19.0,38,452
14.5,29,452
7.0,14,452
6.0,12,452
6.0,12,452
11.5,23,452
6.0,12,452
5.0,10,452
13.0,26,452
10.5,21,452
9.5,19,452
16.5,33,452
6.5,13,456
11.5,23,456
12.5,25,456
20.5,41,456
9.0,18,456
19.0,38,456
14.5,29,456
7.0,14,456
6.0,12,456
6.0,12,456
11.5,23,456
6.0,12,456
5.0,10,456
13.0,26,456
10.5,21,456
9.5,19,456
16.5,33,456
6.5,13,460
11.5,23,460
12.5,25,460
20.5,41,460
9.0,18,460
19.0,38,460
14.5,29,460
7.0,14,460
6.0,12,460
6.0,12,460
11.5,23,460
6.0,12,460
5.0,10,460
13.0,26,460
10.5,21,460
9.5,19,460
16.5,33,460
6.5,13,464
11.5,23,464
12.5,25,464
20.5,41,464
9.0,18,464
19.0,38,464
14.5,29,464
7.0,14,464
6.0,12,464
6.0,12,464
11.5,23,464
6.0,12,464
5.0,10,464
13.0,26,464
10.5,21,464
9.5,19,464
16.5,33,464
6.5,13,468
11.5,23,468
12.5,25,468
20.5,41,468
9.0,18,468
19.0,38,468
14.5,29,468
7.0,14,468
6.0,12,468
6.0,12,468
11.5,23,468
6.0,12,468
5.0,10,468
13.0,26,468
10.5,21,468
9.5,19,468
16.5,33,468
13.5,27,468
6.5,13,472
11.5,23,472
12.5,25,472
20.5,41,472
9.0,18,472
19.0,38,472
14.5,29,472
7.0,14,472
6.0,12,472
6.0,12,472
11.5,23,472
6.0,12,472
5.0,10,472
13.0,26,472
10.5,21,472
9.5,19,472
16.5,33,472
13.5,27,472
6.5,13,476
11.5,23,476
12.5,25,476
20.5,41,476
9.0,18,476
19.0,38,476
14.5,29,476
7.0,14,476
6.0,12,476
6.0,12,476
11.5,23,476
6.0,12,476
5.0,10,476
13.0,26,476
10.5,21,476
9.5,19,476
16.5,33,476
13.5,27,476
6.5,13,480
11.5,23,480
12.5,25,480
20.5,41,480
9.0,18,480
19.0,38,480
14.5,29,480
7.0,14,480
6.0,12,480
6.0,12,480
11.5,23,480
6.0,12,480
5.0,10,480
13.0,26,480
10.5,21,480
9.5,19,480
16.5,33,480
13.5,27,480
6.5,13,484
11.5,23,484
12.5,25,484
20.5,41,484
9.0,18,484
19.0,38,484
14.5,29,484
7.0,14,484
6.0,12,484
6.0,12,484
11.5,23,484
6.0,12,484
5.0,10,484
13.0,26,484
10.5,21,484
9.5,19,484
16.5,33,484
13.5,27,484
6.5,13,488
11.5,23,488
12.5,25,488
20.5,41,488
9.0,18,488
19.0,38,488
14.5,29,488
7.0,14,488
6.0,12,488
6.0,12,488
11.5,23,488
6.0,12,488
5.0,10,488
13.0,26,488
10.5,21,488
9.5,19,488
16.5,33,488
13.5,27,488
14.0,28,488
6.5,13,492
11.5,23,492
12.5,25,492
20.5,41,492
9.0,18,492
19.0,38,492
14.5,29,492
7.0,14,492
6.0,12,492
6.0,12,492
11.5,23,492
6.0,12,492
5.0,10,492
13.0,26,492
10.5,21,492
9.5,19,492
16.5,33,492
13.5,27,492
14.0,28,492
12.5,25,492
6.5,13,496
11.5,23,496
12.5,25,496
20.5,41,496
9.0,18,496
19.0,38,496
14.5,29,496
7.0,14,496
6.0,12,496
6.0,12,496
11.5,23,496
6.0,12,496
5.0,10,496
13.0,26,496
10.5,21,496
9.5,19,496
16.5,33,496
13.5,27,496
14.0,28,496
12.5,25,496
6.5,13,500
11.5,23,500
12.5,25,500
20.5,41,500
9.0,18,500
19.0,38,500
14.5,29,500
7.0,14,500
6.0,12,500
6.0,12,500
11.5,23,500
6.0,12,500
5.0,10,500
13.0,26,500
10.5,21,500
9.5,19,500
16.5,33,500
13.5,27,500
14.0,28,500
12.5,25,500
6.5,13,504
11.5,23,504
12.5,25,504
20.5,41,504
9.0,18,504
19.0,38,504
14.5,29,504
7.0,14,504
6.0,12,504
6.0,12,504
11.5,23,504
6.0,12,504
5.0,10,504
13.0,26,504
10.5,21,504
9.5,19,504
16.5,33,504
13.5,27,504
14.0,28,504
12.5,25,504
6.5,13,508
11.5,23,508
12.5,25,508
20.5,41,508
9.0,18,508
19.0,38,508
14.5,29,508
7.0,14,508
6.0,12,508
6.0,12,508
11.5,23,508
6.0,12,508
5.0,10,508
13.0,26,508
10.5,21,508
9.5,19,508
16.5,33,508
13.5,27,508
14.0,28,508
12.5,25,508
6.5,13,512
11.5,23,512
12.5,25,512
20.5,41,512
9.0,18,512
19.0,38,512
14.5,29,512
7.0,14,512
6.0,12,512
6.0,12,512
11.5,23,512
6.0,12,512
5.0,10,512
13.0,26,512
10.5,21,512
9.5,19,512
16.5,33,512
13.5,27,512
14.0,28,512
12.5,25,512
6.5,13,516
11.5,23,516
12.5,25,516
20.5,41,516
9.0,18,516
19.0,38,516
14.5,29,516
7.0,14,516
6.0,12,516
6.0,12,516
11.5,23,516
6.0,12,516
5.0,10,516
13.0,26,516
10.5,21,516
9.5,19,516
16.5,33,516
13.5,27,516
14.0,28,516
12.5,25,516
6.5,13,520
11.5,23,520
12.5,25,520
20.5,41,520
9.0,18,520
19.0,38,520
14.5,29,520
7.0,14,520
6.0,12,520
6.0,12,520
11.5,23,520
6.0,12,520
5.0,10,520
13.0,26,520
10.5,21,520
9.5,19,520
16.5,33,520
13.5,27,520
14.0,28,520
12.5,25,520
6.5,13,524
11.5,23,524
12.5,25,524
20.5,41,524
9.0,18,524
19.0,38,524
14.5,29,524
7.0,14,524
6.0,12,524
6.0,12,524
11.5,23,524
6.0,12,524
5.0,10,524
13.0,26,524
10.5,21,524
9.5,19,524
16.5,33,524
13.5,27,524
14.0,28,524
12.5,25,524
6.5,13,528
11.5,23,528
12.5,25,528
20.5,41,528
9.0,18,528
19.0,38,528
14.5,29,528
7.0,14,528
6.0,12,528
6.0,12,528
11.5,23,528
6.0,12,528
5.0,10,528
13.0,26,528
10.5,21,528
9.5,19,528
16.5,33,528
13.5,27,528
14.0,28,528
12.5,25,528
6.5,13,532
11.5,23,532
12.5,25,532
20.5,41,532
9.0,18,532
19.0,38,532
14.5,29,532
7.0,14,532
6.0,12,532
6.0,12,532
11.5,23,532
6.0,12,532
5.0,10,532
13.0,26,532
10.5,21,532
9.5,19,532
16.5,33,532
13.5,27,532
14.0,28,532
12.5,25,532
21.0,42,532
6.5,13,536
11.5,23,536
12.5,25,536
20.5,41,536
9.0,18,536
19.0,38,536
14.5,29,536
7.0,14,536
6.0,12,536
6.0,12,536
11.5,23,536
6.0,12,536
5.0,10,536
13.0,26,536
10.5,21,536
9.5,19,536
16.5,33,536
13.5,27,536
14.0,28,536
12.5,25,536
21.0,42,536
8.5,17,536
6.5,13,540
11.5,23,540
12.5,25,540
20.5,41,540
9.0,18,540
19.0,38,540
14.5,29,540
7.0,14,540
6.0,12,540
6.0,12,540
11.5,23,540
6.0,12,540
5.0,10,540
13.0,26,540
10.5,21,540
9.5,19,540
16.5,33,540
13.5,27,540
14.0,28,540
12.5,25,540
21.0,42,540
8.5,17,540
6.5,13,544
11.5,23,544
12.5,25,544
20.5,41,544
9.0,18,544
19.0,38,544
14.5,29,544
7.0,14,544
6.0,12,544
6.0,12,544
11.5,23,544
6.0,12,544
5.0,10,544
13.0,26,544
10.5,21,544
9.5,19,544
16.5,33,544
13.5,27,544
14.0,28,544
12.5,25,544
21.0,42,544
8.5,17,544
6.5,13,548
11.5,23,548
12.5,25,548
20.5,41,548
9.0,18,548
19.0,38,548
14.5,29,548
7.0,14,548
6.0,12,548
6.0,12,548
11.5,23,548
6.0,12,548
5.0,10,548
13.0,26,548
10.5,21,548
9.5,19,548
16.5,33,548
13.5,27,548
14.0,28,548
12.5,25,548
21.0,42,548
8.5,17,548
6.5,13,552
11.5,23,552
12.5,25,552
20.5,41,552
9.0,18,552
19.0,38,552
14.5,29,552
7.0,14,552
6.0,12,552
6.0,12,552
11.5,23,552
6.0,12,552
5.0,10,552
13.0,26,552
10.5,21,552
9.5,19,552
16.5,33,552
13.5,27,552
14.0,28,552
12.5,25,552
21.0,42,552
8.5,17,552
7.5,15,552
6.5,13,556
11.5,23,556
12.5,25,556
20.5,41,556
9.0,18,556
19.0,38,556
14.5,29,556
7.0,14,556
6.0,12,556
6.0,12,556
11.5,23,556
6.0,12,556
5.0,10,556
13.0,26,556
10.5,21,556
9.5,19,556
16.5,33,556
13.5,27,556
14.0,28,556
12.5,25,556
21.0,42,556
8.5,17,556
7.5,15,556
8.5,17,556
6.5,13,560
11.5,23,560
12.5,25,560
20.5,41,560
9.0,18,560
19.0,38,560
14.5,29,560
7.0,14,560
6.0,12,560
6.0,12,560
11.5,23,560
6.0,12,560
5.0,10,560
13.0,26,560
10.5,21,560
9.5,19,560
16.5,33,560
13.5,27,560
14.0,28,560
12.5,25,560
21.0,42,560
8.5,17,560
7.5,15,560
8.5,17,560
6.5,13,564
11.5,23,564
12.5,25,564
20.5,41,564
9.0,18,564
19.0,38,564
14.5,29,564
7.0,14,564
6.0,12,564
6.0,12,564
11.5,23,564
6.0,12,564
5.0,10,564
13.0,26,564
10.5,21,564
9.5,19,564
16.5,33,564
13.5,27,564
14.0,28,564
12.5,25,564
21.0,42,564
8.5,17,564
7.5,15,564
8.5,17,564
6.5,13,568
11.5,23,568
12.5,25,568
20.5,41,568
9.0,18,568
19.0,38,568
14.5,29,568
7.0,14,568
6.0,12,568
6.0,12,568
11.5,23,568
6.0,12,568
5.0,10,568
13.0,26,568
10.5,21,568
9.5,19,568
16.5,33,568
13.5,27,568
14.0,28,568
12.5,25,568
21.0,42,568
8.5,17,568
7.5,15,568
8.5,17,568
6.5,13,572
11.5,23,572
12.5,25,572
20.5,41,572
9.0,18,572
19.0,38,572
14.5,29,572
7.0,14,572
6.0,12,572
6.0,12,572
11.5,23,572
6.0,12,572
5.0,10,572
13.0,26,572
10.5,21,572
9.5,19,572
16.5,33,572
13.5,27,572
14.0,28,572
12.5,25,572
21.0,42,572
8.5,17,572
7.5,15,572
8.5,17,572
6.5,13,576
11.5,23,576
12.5,25,576
20.5,41,576
9.0,18,576
19.0,38,576
14.5,29,576
7.0,14,576
6.0,12,576
6.0,12,576
11.5,23,576
6.0,12,576
5.0,10,576
13.0,26,576
10.5,21,576
9.5,19,576
16.5,33,576
13.5,27,576
14.0,28,576
12.5,25,576
21.0,42,576
8.5,17,576
7.5,15,576
8.5,17,576
6.5,13,580
11.5,23,580
12.5,25,580
20.5,41,580
9.0,18,580
19.0,38,580
14.5,29,580
7.0,14,580
6.0,12,580
6.0,12,580
11.5,23,580
6.0,12,580
5.0,10,580
13.0,26,580
10.5,21,580
9.5,19,580
16.5,33,580
13.5,27,580
14.0,28,580
12.5,25,580
21.0,42,580
8.5,17,580
7.5,15,580
8.5,17,580
6.5,13,584
11.5,23,584
12.5,25,584
20.5,41,584
9.0,18,584
19.0,38,584
14.5,29,584
7.0,14,584
6.0,12,584
6.0,12,584
11.5,23,584
6.0,12,584
5.0,10,584
13.0,26,584
10.5,21,584
9.5,19,584
16.5,33,584
13.5,27,584
14.0,28,584
12.5,25,584
21.0,42,584
8.5,17,584
7.5,15,584
8.5,17,584
6.5,13,588
11.5,23,588
12.5,25,588
20.5,41,588
9.0,18,588
19.0,38,588
14.5,29,588
7.0,14,588
6.0,12,588
6.0,12,588
11.5,23,588
6.0,12,588
5.0,10,588
13.0,26,588
10.5,21,588
9.5,19,588
16.5,33,588
13.5,27,588
14.0,28,588
12.5,25,588
21.0,42,588
8.5,17,588
7.5,15,588
8.5,17,588
6.5,13,592
11.5,23,592
12.5,25,592
20.5,41,592
9.0,18,592
19.0,38,592
14.5,29,592
7.0,14,592
6.0,12,592
6.0,12,592
11.5,23,592
6.0,12,592
5.0,10,592
13.0,26,592
10.5,21,592
9.5,19,592
16.5,33,592
13.5,27,592
14.0,28,592
12.5,25,592
21.0,42,592
8.5,17,592
7.5,15,592
8.5,17,592
7.5,15,592
6.5,13,596
11.5,23,596
12.5,25,596
20.5,41,596
9.0,18,596
19.0,38,596
14.5,29,596
7.0,14,596
6.0,12,596
6.0,12,596
11.5,23,596
6.0,12,596
5.0,10,596
13.0,26,596
10.5,21,596
9.5,19,596
16.5,33,596
13.5,27,596
14.0,28,596
12.5,25,596
21.0,42,596
8.5,17,596
7.5,15,596
8.5,17,596
7.5,15,596
6.5,13,600
11.5,23,600
12.5,25,600
20.5,41,600
9.0,18,600
19.0,38,600
14.5,29,600
7.0,14,600
6.0,12,600
6.0,12,600
11.5,23,600
6.0,12,600
5.0,10,600
13.0,26,600
10.5,21,600
9.5,19,600
16.5,33,600
13.5,27,600
14.0,28,600
12.5,25,600
21.0,42,600
8.5,17,600
7.5,15,600
8.5,17,600
7.5,15,600
5.5,11,600
6.5,13,604
11.5,23,604
12.5,25,604
20.5,41,604
9.0,18,604
19.0,38,604
14.5,29,604
7.0,14,604
6.0,12,604
6.0,12,604
11.5,23,604
6.0,12,604
5.0,10,604
13.0,26,604
10.5,21,604
9.5,19,604
16.5,33,604
13.5,27,604
14.0,28,604
12.5,25,604
21.0,42,604
8.5,17,604
7.5,15,604
8.5,17,604
7.5,15,604
5.5,11,604
6.5,13,608
11.5,23,608
12.5,25,608
20.5,41,608
9.0,18,608
19.0,38,608
14.5,29,608
7.0,14,608
6.0,12,608
6.0,12,608
11.5,23,608
6.0,12,608
5.0,10,608
13.0,26,608
10.5,21,608
9.5,19,608
16.5,33,608
13.5,27,608
14.0,28,608
12.5,25,608
21.0,42,608
8.5,17,608
7.5,15,608
8.5,17,608
7.5,15,608
